242,060D--pA,0
243,063A--pA,0
244,034D--pB,0
245,097D--pA,0
246,029D--pB,0
247,084A--pB,0
248,018R--pB,0
249,060C--pB,0
250,027C--pB,0
251,004AI2--pA,0
252,110D--pA,0
253,072R--pA,0
254,082D--pA,0
255,021D--pA,0
256,194C--pB,0
257,090R--pA,0
258,110C--pA,0
259,100A--pB,0
260,076R--pB,0
261,030R--pA,0
262,103A--pB,0
263,085D--pA,0
264,055A--pB,0
265,027D--pB,0
266,068A--pB,0
267,052D--pA,0
268,065R--pB,0
269,048R--pA,0
270,083D--pA,0
271,063D--pA,0
272,077A--pB,0
273,046A--pB,0
274,024R--pB,0
275,029R--pB,0
276,072R--pB,0
277,184R--pB,0
278,058A--pA,0
279,015D--pB,0
280,182A--pB,0
281,055A--pA,0
282,042D--pA,0
283,084R--pA,0
284,032R--pA,0
285,081C--pB,0
286,108R--pA,0
287,059A--pB,0
288,001D--pB,0
289,033D--pA,0
290,004CI1--pA,0
291,079A--pA,0
292,084C--pA,0
293,063C--pB,0
294,111D--pA,0
295,108C--pB,0
296,093C--pA,0
297,073D--pB,0
298,090A--pB,0
299,028R--pB,0
300,060C--pA,0
301,003CI1--pA,0
302,003D--pB,0
303,085C--pA,0
304,103C--pA,0
305,079A--pB,0
306,190R--pA,0
307,081A--pA,0
308,066C--pA,0
309,090D--pB,0
310,075R--pB,0
311,042D--pB,0
312,064A--pB,0
313,100R--pB,0
314,107C--pA,0
315,078R--pA,0
316,089R--pA,0
317,193A--pB,0
318,007R--pB,0
319,036C--pB,0
320,082R--pB,0
321,101D--pA,0
322,082C--pA,0
323,097R--pB,0
324,089R--pB,0
325,111R--pA,0
326,003AD1--pB,0
327,088A--pA,0
328,015R--pB,0
329,003RI1--pA,0
330,099D--pB,0
331,110A--pB,0
332,051A--pB,0
333,104D--pA,0
334,093R--pA,0
335,036R--pB,0
336,035A--pA,0
337,015A--pB,0
338,003RD2--pA,0
339,111A--pA,0
340,091R--pB,0
341,070D--pB,0
342,087A--pB,0
343,001D1--pB,0
344,054D--pB,0
345,048R--pB,0
346,047D--pB,0
347,081R--pB,0
348,106C--pA,0
349,041D--pA,0
350,030R--pB,0
351,084A--pA,0
352,052D--pB,0
353,003RI2--pA,0
354,078A--pB,0
355,080C--pB,0
356,073A--pB,0
357,190D--pB,0
358,113C--pA,0
359,004AD1--pB,0
360,033D--pB,0
361,069R--pA,0
362,076C--pA,0
363,082R--pA,0
364,004RI2--pB,0
365,112R--pA,0
366,018D--pA,0
367,037R--pA,0
368,073D--pA,0
369,046D--pB,0
370,040R--pB,0
371,089A--pA,0
372,046C--pA,0
373,101A--pA,0
374,188R--pB,0
375,046C--pB,0
376,190R--pB,0
377,077C--pB,0
378,109C--pB,0
379,188C--pB,0
380,050C--pB,0
381,043R--pA,0
382,054R--pB,0
383,074D--pA,0
384,092C--pB,0
385,055C--pB,0
386,074A--pA,0
387,080R--pA,0
388,048C--pB,0
389,006D--pB,0
390,001RI2--pB,0
391,094C--pB,0
392,067C--pA,0
393,183A--pA,0
394,102R--pB,0
395,004RD2--pA,0
396,040A--pB,0
397,070R--pB,0
398,179A--pB,0
399,099R--pA,0
400,050A--pB,0
401,102R--pA,0
402,086R--pA,0
403,194R--pA,0
404,BLANK1--pA,0
405,101R--pA,0
406,075R--pA,0
407,024C--pA,0
408,BLANK1--pB,0
409,BLANK13--pB,0
410,BLANK9--pA,0
411,076D--pA,0
412,BLANK17--pA,0
413,082A--pA,0
414,BLANK17--pB,0
415,048C--pA,0
416,054C--pA,0
417,BLANK9--pB,0
418,BLANK21--pA,0
419,BLANK21--pB,0
420,BLANK23--pB,0
421,042R--pA,0
422,BLANK3--pA,0
423,BLANK7--pA,0
424,200R--pB,0
425,106A--pA,0
426,103A--pA,0
427,BLANK23--pA,0
428,108A--pA,0
429,085R--pA,0
430,003AD1--pA,0
431,BLANK11--pA,0
432,BLANK5--pB,0
433,BLANK3--pB,0
434,081R--pA,0
435,103D--pA,0
436,BLANK19--pB,0
437,049C--pA,0
